Job title,Business Group,Job location,Country of work,Job category,Responsibilities,Link to where the specific job is posted.
CSIG16-底图后台开发岗位,CSIG,北京,中国,技术,"参与地图方向数据编译处理，数据增量更新，底图显示效果优化，线上服务的开发工作
与产品经理和研发团队配合，参与需求定义，确定设计方案并最终实现
应用系统的运行支持和维护，能跟踪、分析并解决线上问题
跨团队沟通配合，完成相关任务",http://careers.tencent.com/jobdesc.html?postId=1418425939187998720
21309-在线教育-腾讯开心鼠英语ABCmouse-高级Android开发工程师(北京),CSIG,北京,中国,技术,"负责腾讯 ABCmouse Android端的开发工作；
负责腾讯 ABCmouse Android端的性能优化、数据监控等工作。",http://careers.tencent.com/jobdesc.html?postId=1351344644201390080
21309-在线教育部-腾讯开心鼠英语ABCmouse-高级 iOS 开发工程师(北京),CSIG,北京,中国,技术,"负责腾讯儿童教育产品ABCmouse及创新产品的框架设计，核心模块开发，研究新技术并在产品中落地；
同时需要具备较强的分析问题和解决问题的能力，不断提升App性能与关键技术指标。",http://careers.tencent.com/jobdesc.html?postId=1351344645438709760
21309-在线教育部—高级数据分析师（北京）,CSIG,北京,中国,技术,"1. 基于对在线教育业务深入全面的了解抽象业务核心逻辑，梳理和设计数据指标体系，建立数据分析模型，输出符合业务需求的数据分析框架和分析报告，辅助业务决策；
2. 研究行业趋势和竞品信息，分析用户诉求的变化趋势，通过多维度的分析诊断业务问题，发现风险，挖掘机会点，为业务提供优化建议；
3. 将数据分析思路和框架沉淀为数据产品解决方案，策划数据产品并推动落地，提升各团队的数据化和智能化程度。
",http://careers.tencent.com/jobdesc.html?postId=1385422640251936768
TEG05-逆向工程师,TEG,深圳,中国,技术,"负责审计广告相关产品的技术细节，提供安全及合规建议;
跟踪安卓或iOS操作系统的最新设备识别技术，提供安全建议;
负责安卓或iOS改机模块，移动端自动化工程，app数据获取。
",http://careers.tencent.com/jobdesc.html?postId=1396822743348944896
CSIG17-工程效能平台开发架构师,CSIG,北京,中国,技术,"1. 负责腾讯地图及智慧出行业务的工程效能工具链、CI/CD服务相关系统和工具的架构设计和研发，应用行业前沿的优秀的工程实践经验，提升研发和工程生产力和效率
2. 具备新系统独立搭建及现有系统稳定运维能力，基于业界优秀实践及云服务提供稳定服务输出
3. 基于解决方案架构师角度，分析业务痛点、制定一体化研发管控方案，协助业务提升能效
",http://careers.tencent.com/jobdesc.html?postId=1258702619975622656
CSIG17-研发效能开发组组长,CSIG,北京,中国,技术,"1、作为技术Leader，负责效能组的研发管理和规划。
2、负责产品团队的研发支撑、CI/CD服务相关系统和工具的建设和研发，应用行业前沿的优秀的工程实践经验，提升研发和工程生产力和效率。
 
3、有实际的项目数据驱动实践，熟悉度量方法，通过量化透明，有效驱动过程改进。 
4、有丰富的软件工程理论知识，能敏锐发现项目过程中的风险和问题，对所在业务团队进行研发改进推动实施。 
5、具备优化项目开发流程并抽象工具平台需求的能力，以及研发架构能力，推广团队优秀工程实践，推进整体研发工程效率的提升。

",http://careers.tencent.com/jobdesc.html?postId=1288011074041290752
CSIG17-研发效能平台高级工程师,CSIG,北京,中国,技术,"1. 负责腾讯地图的项目管理、研发支撑、CI/CD服务相关系统和工具的建设和研发，应用行业前沿的优秀的工程实践经验，提升研发和工程生产力和效率
2. 具备新系统独立搭建及现有系统稳定运维能力，基于业界优秀实践提供稳定服务输出
3. 基于解决方案架构师角度，分析业务痛点、制定一体化研发管控方案，协助业务提升能效
",http://careers.tencent.com/jobdesc.html?postId=1246023047886934016
CSIG17-地图数据生产平台测试开发,CSIG,北京,中国,技术,"1.针对测试对象进行分析，识别风险、制定测试计划，对其进行相应功能性、性能、稳定性等质量保证；
2.有精益思想，能通过自动化建设、流程优化、以及推进质量内建等方式优化研发效率；
3.根据测试结果进行综合数据分析并输出专业的测试报告；
4.设计研发质量和效率监控指标，根据监控指标动态进行测试方法调整。
5.承担组内EP建设工作
",http://careers.tencent.com/jobdesc.html?postId=1306199384500740096
CSIG17-腾讯地图高级测试开发工程师,CSIG,北京,中国,技术,"1，负责腾讯地图业务前端和后台的质量保证工作，通过对业务架构、代码到产品的全面理解，发现产品的弱点，定位缺陷并推动修复；
2，参与到腾讯地图客户端产品的测试体系建设，提升客户端的质量和效率；
2，参与到腾讯地图后台高可用系统的稳定性保障工作中，通过对后台架构的深入研究，对其进行相应功能性、性能、稳定性等质量保证；
3，有精益思想，能通过自动化建设、CI/CD流程优化、以及推进质量内建等方式优化研发效率；",http://careers.tencent.com/jobdesc.html?postId=1318139856450232320
CSIG17-车联网产品高级测试工程师（北京）,CSIG,北京,中国,技术,"负责车联网车载方案质量保障，负责和产品开发等人员密切合作，通过质量内建，过程管控等，全程全面推动质量达到交付要求。
挖掘能提升业务质量的工具需求，完善自动化测试框架，并能独立完成工具架构和模块设计、编码、测试、文档编写、使用推广等工作；
对车网终端代码进行审查，单元测试等白盒测试方法挖掘底层问题。",http://careers.tencent.com/jobdesc.html?postId=1329695905095360512
CSIG17-地图客户端高级测试开发工程师,CSIG,北京,中国,技术,"1，负责腾讯地图业务客户端质量保证工作，通过对业务架构、代码到产品的全面理解，发现产品的弱点，定位缺陷并推动修复；
2，参与到客户端测试体系建设，提升客户端的质量和效率；
3，有精益思想，能通过自动化建设、CI/CD流程优化、以及推进质量内建等方式优化研发效率；",http://careers.tencent.com/jobdesc.html?postId=1326499178917928960
CSIG17-地图位置服务高级测试开发工程师,CSIG,北京,中国,技术,"1，负责位置服务产品质量保证工作，通过对业务架构、代码到产品的全面理解，发现产品的弱点，定位缺陷并推动修复；
2，参与B端项目交付及测试体系建设，提升交付质量和效率；
3，参与后台服务高可用系统的稳定性保障工作中，通过对后台架构的深入研究，对其进行相应功能性、性能、稳定性等质量保证；
4，有精益思想，能通过自动化建设、CI/CD流程优化、以及推进质量内建等方式优化研发效率；",http://careers.tencent.com/jobdesc.html?postId=1343477017391144960
CSIG17-高级测试开发工程师（广州）,CSIG,广州,中国,技术,"负责平台工具的后台开发，重点支持数据处理分析平台建设；
负责数据的接入、清洗、存储管理、计算处理和后台服务的性能优化, 架构设计与实现；
参与数据中台建设以及在业务实践落地。",http://careers.tencent.com/jobdesc.html?postId=1411945307532435456
PCG17-社交线Tech Lead（前端方向）,PCG,深圳,中国,技术,"负责社群、游戏中心、动漫阅读等项目的Web 前端架构设计和研发，指引开发团队的技术方向、方案把关及技术团队管理工作；
建设 Web 前端团队的技术氛围，提升团队的技术能力、开发效率，打造高水平的技术团队； 
钻研各种前沿技术和创新交互，增强用户体验、开拓前端能力边界； 
推动和引导部分内技术项目的方案最优化及快速落地；
对于现有系统持续优化，对团队基础功能组件抽像，对基础能力的规划和积累，以及具体的实现及落地； 
把关团队代码质量及技术导向，推动技术在产品上的实际使用及效果提升，推动技术中台项目在业务侧的落地；",http://careers.tencent.com/jobdesc.html?postId=1374899566058414080
WXG08-微信搜索推荐系统后台开发工程师（广州）,WXG,广州,中国,技术,负责推荐系统的后台架构建设和维护工作。,http://careers.tencent.com/jobdesc.html?postId=1257925623922302976
WXG02-116 微信后台测试开发工程师（广州） ,WXG,广州,中国,技术,"负责微信后台研发效能持续集成工具链的开发工作
深入了解业务研发过程中的问题，协助各业务线提升工作效率和质量
对公司现有的架构进行梳理，把控各平台的产品方向，平台架构设计及优化",http://careers.tencent.com/jobdesc.html?postId=1396707609314074624
WXG08-微信搜索后台开发工程师（北京/广州/深圳）,WXG,深圳,中国,技术,"负责微信搜索数据平台研发及维护工作；
负责微信搜索相关搜索业务研发及维护工作；
负责微信搜索相关基础组件研发和维护工作。",http://careers.tencent.com/jobdesc.html?postId=1257925624295596032
WXG08-113 微信推荐后台开发工程师（北京）,WXG,北京,中国,技术,"负责微信推荐相关的后台服务开发；
负责大规模数据处理相关的工程开发。",http://careers.tencent.com/jobdesc.html?postId=1364043782483353600
